label,class,channel1,channel1,channel1,channel1,channel1,channel1,channel2,channel2,channel2,channel2,channel2,channel2,channel3,channel3,channel3,channel3,channel3,channel3,channel4,channel4,channel4,channel4,channel4,channel4,channel5,channel5,channel5,channel5,channel5,channel5,channel6,channel6,channel6,channel6,channel6,channel6,channel7,channel7,channel7,channel7,channel7,channel7,channel8,channel8,channel8,channel8,channel8,channel8
26,6,-0.00113,0.00125,0.0003139339290717419,0.0006127134,0.25164,0.00238,-0.00055,0.00049,0.00011392997236824087,8.06969e-05,0.08962999999999999,0.0010400000000000001,-0.00031,0.00026,7.37534333025815e-05,3.38178e-05,0.06072000000000001,0.00057,-0.00046,0.00075,9.943608087848601e-05,6.14708e-05,0.0804,0.0012100000000000001,-0.00078,0.00088,0.00020053900346137435,0.0002500222,0.1683,0.00166,-0.00075,0.00104,0.00021395980946042035,0.0002846068,0.16777999999999998,0.00179,-0.00047,0.00067,0.0001495823363295443,0.0001391046,0.1154,0.00114,-0.00097,0.00105,0.0002767856760006149,0.00047628629999999997,0.22940000000000002,0.00202
27,1,-8e-05,0.00013,1.89308922151427e-05,2.5685000000000005e-06,0.01305,0.00021,-0.00084,0.00032,4.333005965889334e-05,1.3456e-05,0.015450000000000002,0.00116,-0.00014,7e-05,2.3139581069741714e-05,3.8375e-06,0.018410000000000003,0.00020999999999999998,-6e-05,5e-05,1.6663178091711435e-05,1.9900000000000004e-06,0.01348,0.00011,-0.00112,0.0012,8.62241441924417e-05,5.328380000000001e-05,0.023170000000000003,0.00232,-0.00112,0.00039,7.119188995972406e-05,3.6324399999999994e-05,0.055600000000000004,0.0015099999999999998,-7e-05,4e-05,1.7359132253159116e-05,2.1597000000000003e-06,0.013740000000000002,0.00010999999999999999,-0.00034,0.00049,4.758519197529752e-05,1.6228600000000002e-05,0.02445,0.00083
27,2,-0.00092,0.00076,0.00020257709965397733,0.0002743766,0.16139,0.00168,-0.0003,0.00031,9.29089982849314e-05,5.7714100000000004e-05,0.07127,0.00061,-0.00062,0.00051,0.00014786070443172645,0.0001461746,0.11460000000000001,0.00113,-0.00128,0.00121,0.0003666124199577016,0.0008986296,0.2991,0.00249,-0.00064,0.00096,0.00021967057162008597,0.00032263400000000003,0.17233,0.0016,-0.00128,0.00127,0.0002956230966209492,0.0005843097,0.21795,0.00255,-0.00128,0.00127,0.00047818091214961976,0.0015288006,0.39998,0.00255,-0.00049,0.00039,0.00010564064632586746,7.46154e-05,0.08016000000000001,0.0008799999999999999
27,3,-0.00038,0.00044,9.154987504786891e-05,5.57697e-05,0.06783,0.00082,-0.00035,0.00016,5.0866699323724665e-05,1.72167e-05,0.03182,0.00051,-0.00011,0.0001,3.178938617903696e-05,6.7243e-06,0.02354,0.00021,-0.00017,0.00018,4.6414255762234965e-05,1.43346e-05,0.03641,0.00035000000000000005,-0.00062,0.00099,0.00017390530988999506,0.0002012373,0.12404,0.0016099999999999999,-0.00047,0.00043,8.819347123171286e-05,5.1755399999999996e-05,0.06871999999999999,0.0009,-0.00062,0.0003,8.981303426639022e-05,5.36737e-05,0.06722,0.00092,-0.00043,0.00061,0.00014558062393162961,0.00014102300000000002,0.10980999999999999,0.00104
27,4,-0.00016,0.00017,4.132883061138407e-05,1.2484300000000002e-05,0.03203,0.00033,-0.00017,0.00022,5.22902745674424e-05,1.9984800000000002e-05,0.041400000000000006,0.00039000000000000005,-0.00029,0.00043,9.218950839994295e-05,6.21185e-05,0.07487,0.0007199999999999999,-0.00128,0.00127,0.00042917233183079994,0.0013462366,0.35658999999999996,0.00255,-0.00128,0.00127,0.0005286137476317211,0.0020423721,0.43950999999999996,0.00255,-0.0012,0.00119,0.0004028141701977899,0.0011859529,0.36976000000000003,0.0023899999999999998,-0.00055,0.0005,0.00012180799247048344,0.000108445,0.09377,0.0010500000000000002,-0.00055,0.00063,0.00013497104983416843,0.00013314939999999997,0.09494,0.00118
27,5,-0.00055,0.00106,0.00010370359777636388,7.96366e-05,0.08237,0.0016099999999999999,-0.00039,0.00028,9.37578445963993e-05,6.50939e-05,0.08457999999999999,0.00067,-0.00041,0.0003,0.00010931133021899907,8.84821e-05,0.0964,0.0007099999999999999,-0.00096,0.00104,0.0002730897807667212,0.0005522503,0.24259,0.002,-0.00118,0.00127,0.0003888836148533617,0.0011198616,0.36519,0.00245,-0.00085,0.00046,0.00011098831687212227,9.121779999999999e-05,0.08843999999999999,0.00131,-0.00015,0.00015,4.594230595028612e-05,1.56297e-05,0.03931,0.0003,-0.00021,0.00035,3.570094860452186e-05,9.4381e-06,0.02986,0.00056
27,6,-0.00035,0.00048,0.00010326114947007565,7.37657e-05,0.09137999999999999,0.00083,-0.00038,0.00025,5.982471746602851e-05,2.4759500000000002e-05,0.040330000000000005,0.00063,-0.00017,0.00015,3.9830879831442846e-05,1.0975400000000002e-05,0.031810000000000005,0.00031999999999999997,-0.00021,0.00029,6.107486200090988e-05,2.58051e-05,0.05456,0.0005,-0.001,0.001,0.00027224434737502376,0.0005127413,0.23993,0.002,-0.00119,0.00094,0.00031988359313051825,0.0007078879000000001,0.30425,0.00213,-0.00062,0.00045,0.00012116430681288301,0.00010156170000000001,0.1134,0.00107,-0.00107,0.00112,0.00033413110662605216,0.0007723503999999999,0.30014,0.00219
28,1,-8e-05,8e-05,2.1324186924997322e-05,2.3791000000000002e-06,0.01263,0.00016,-0.00011,9e-05,3.0000318550805953e-05,4.7089e-06,0.01838,0.0002,-0.00028,0.0004,7.479405976510964e-05,2.92686e-05,0.043410000000000004,0.00068,-0.00023,0.00017,4.3288026185184205e-05,9.804e-06,0.0258,0.0004,-0.00013,0.00024,3.78429779297739e-05,7.4927e-06,0.02268,0.00037,-0.00029,0.00053,5.3381273847235e-05,1.4908900000000002e-05,0.02862,0.00082,-9e-05,6e-05,2.2638462845343204e-05,2.6814000000000003e-06,0.01327,0.00015000000000000001,-7e-05,6e-05,2.1990058916053024e-05,2.5300000000000003e-06,0.01263,0.00013
28,2,-0.00059,0.00086,0.00012288950376268472,8.49931e-05,0.08005999999999999,0.00145,-0.00027,0.00019,6.233877570698196e-05,2.18711e-05,0.04477,0.00046,-0.00046,0.00047,0.000138678464146062,0.0001082361,0.09786,0.00093,-0.00053,0.00042,0.000138432308039079,0.0001078522,0.10289000000000001,0.00095,-0.00027,0.00032,8.991911788487431e-05,4.55049e-05,0.07085999999999999,0.00059,-0.00045,0.00057,0.00010198474599207213,5.85362e-05,0.07414000000000001,0.00102,-0.00076,0.00101,0.00024084240483329352,0.00032645250000000003,0.17298,0.00177,-0.00028,0.00041,8.576705613203153e-05,4.1399499999999996e-05,0.05688,0.00069
28,3,-0.0003,0.00033,8.61641045647889e-05,4.0744299999999995e-05,0.05488,0.0006299999999999999,-0.00091,0.00058,0.00015612740088185095,0.0001337742,0.10293,0.00149,-0.0003,0.0004,7.139884585554898e-05,2.79767e-05,0.050699999999999995,0.0007,-0.00025,0.00012,4.511283230394652e-05,1.1169000000000001e-05,0.03055,0.00037,-0.00025,0.00018,4.948587718547932e-05,1.3439299999999999e-05,0.033530000000000004,0.00043000000000000004,-0.00028,0.00039,6.676524841937959e-05,2.44633e-05,0.04873,0.00067,-0.00024,0.0003,5.602282437821179e-05,1.72244e-05,0.03875000000000001,0.00054,-0.00057,0.00066,0.0001397149325973081,0.0001071272,0.0884,0.00123
28,4,-0.00019,0.0002,4.6765798872496757e-05,1.2538300000000002e-05,0.03313,0.00039000000000000005,-0.0003,0.00028,8.066875545989376e-05,3.73072e-05,0.059039999999999995,0.00058,-0.00039,0.00055,0.0001420542762749117,0.00011568860000000001,0.10459,0.0009400000000000001,-0.00055,0.00079,0.00015030604281329616,0.0001295194,0.11006,0.00134,-0.00119,0.00125,0.00041787385562937353,0.0010010881999999999,0.31605,0.0024400000000000003,-0.00107,0.00104,0.00031225621225150263,0.0005589900999999999,0.21849000000000002,0.00211,-0.00039,0.00046,0.00011856289596672884,8.05897e-05,0.08138000000000001,0.0008500000000000001,-0.00097,0.00087,0.00017070047864631773,0.00016705190000000002,0.10890000000000001,0.00184
28,5,-0.00046,0.00033,9.628385901175958e-05,4.86242e-05,0.06412,0.00079,-0.00055,0.00044,0.00014232376254222435,0.000106243,0.095,0.00099,-0.00052,0.00059,0.00016065802486427106,0.0001353787,0.11479,0.0011099999999999999,-0.00042,0.00044,0.00011987831453402902,7.53749e-05,0.09347,0.0008600000000000001,-0.0009,0.00123,0.0002614904117981088,0.0003586386,0.19687,0.00213,-0.00083,0.00066,0.00013990477491440813,0.00010266220000000001,0.09798000000000001,0.00149,-0.00029,0.00038,8.690538119829063e-05,3.9613099999999995e-05,0.05660000000000001,0.00067,-0.00064,0.00037,8.174736128595474e-05,3.50504e-05,0.056889999999999996,0.00101
28,6,-0.00094,0.001,0.00020856175604155015,0.00025742120000000004,0.13848,0.0019399999999999999,-0.0003,0.0004,6.457598200447249e-05,2.46784e-05,0.042080000000000006,0.0007,-0.00016,0.00014,3.7904961105073967e-05,8.502900000000001e-06,0.02691,0.00030000000000000003,-0.00021,0.00014,4.477573571652127e-05,1.18648e-05,0.030969999999999998,0.00035,-0.00034,0.00024,6.898102064965597e-05,2.81601e-05,0.049,0.00058,-0.00089,0.00112,0.00023111412278188187,0.0003161025,0.16119,0.0020099999999999996,-0.00044,0.0005,0.00011501303980025933,7.82833e-05,0.07984,0.0009400000000000001,-0.00095,0.00121,0.00027239158962917424,0.0004390989,0.19071,0.00216
29,1,-6e-05,3e-05,1.6962650681002068e-05,1.8176000000000004e-06,0.01207,9e-05,-7e-05,4e-05,1.8863128980985396e-05,2.2477000000000005e-06,0.013560000000000001,0.00010999999999999999,-9e-05,7e-05,2.7990307917986425e-05,4.949100000000001e-06,0.01922,0.00015999999999999999,-0.00013,0.00014,3.7448925695893214e-05,8.859100000000001e-06,0.02744,0.00026999999999999995,-6e-05,5e-05,1.8962733087853015e-05,2.2715e-06,0.012810000000000002,0.00011,-4e-05,2e-05,1.4519914760348385e-05,1.3318000000000003e-06,0.008830000000000001,6.000000000000001e-05,-4e-05,3e-05,1.5062005767159346e-05,1.4331000000000003e-06,0.00918,7.000000000000001e-05,-6e-05,3e-05,1.6971047802394805e-05,1.8194000000000003e-06,0.01105,9e-05
29,2,-0.00031,0.00032,6.906832440802805e-05,3.0817e-05,0.05852,0.00063,-0.0002,0.0001,3.3691598938152803e-05,7.3329000000000006e-06,0.027860000000000003,0.00030000000000000003,-0.00028,0.00032,4.9828498441814845e-05,1.60394e-05,0.03987,0.0006000000000000001,-0.0004,0.00049,0.00010383207149627429,6.96459e-05,0.08471000000000001,0.00089,-0.00035,0.0003,8.745365867052497e-05,4.9407e-05,0.07504,0.00065,-0.00037,0.00078,0.00012157015836780298,9.547430000000001e-05,0.10256000000000001,0.00115,-0.00038,0.00045,7.930278613355828e-05,4.06265e-05,0.06694,0.00083,-0.00045,0.00065,0.00011466177210135947,8.49317e-05,0.09223999999999999,0.0010999999999999998
29,3,-0.00062,0.00035,0.00011380624429629186,9.707420000000001e-05,0.09547,0.0009699999999999999,-0.00015,7e-05,3.0918559230176765e-05,7.1649e-06,0.02696,0.00021999999999999998,-0.00017,9e-05,3.489161718761023e-05,9.1246e-06,0.03161,0.00026000000000000003,-0.00015,0.00027,4.567571397615483e-05,1.5636600000000002e-05,0.04191,0.00042,-0.00024,0.00039,6.720663028379562e-05,3.3852899999999996e-05,0.06287999999999999,0.00063,-0.00018,0.00022,4.9612776765791884e-05,1.84484e-05,0.044950000000000004,0.0004,-0.00013,0.00026,3.4203409900660226e-05,8.768200000000002e-06,0.02775,0.00038999999999999994,-0.00047,0.00033,9.624518389829096e-05,6.94272e-05,0.08456,0.0007999999999999999
29,4,-0.00021,0.00019,5.543450948683181e-05,2.1692200000000002e-05,0.048900000000000006,0.0004,-0.00034,0.00028,6.529326218236115e-05,3.0094e-05,0.058249999999999996,0.00062,-0.0004,0.00041,8.828094921999529e-05,5.50145e-05,0.0794,0.00081,-0.00123,0.0012,0.0003380723125473626,0.0008067935,0.30085,0.00243,-0.00128,0.00127,0.0004351050175041203,0.0013363843,0.40123,0.00255,-0.00077,0.00092,0.00019330760022382101,0.0002637795,0.18116,0.00169,-0.0004,0.00045,0.00011698083697951465,9.6599e-05,0.10815,0.0008500000000000001,-0.00026,0.00031,8.155530568252179e-05,4.69513e-05,0.07319,0.00057
29,5,-0.00029,0.00023,6.124876856956181e-05,2.7239e-05,0.054990000000000004,0.0005200000000000001,-0.0002,0.00024,6.989200160368625e-05,3.5469199999999996e-05,0.06707,0.00044,-0.00034,0.00049,0.00010887405621031295,8.60687e-05,0.101,0.00083,-0.00128,0.00123,0.0003850309012687502,0.0010764345,0.35182,0.00251,-0.00108,0.00114,0.00033308675174720676,0.0008055846,0.31604,0.0022199999999999998,-0.00032,0.00047,0.00010603683035929391,8.16413e-05,0.09681000000000001,0.00079,-0.00022,0.00027,5.779554501950299e-05,2.4254100000000002e-05,0.05321000000000001,0.00049,-0.00026,0.00025,5.352689763232956e-05,2.08037e-05,0.046189999999999995,0.00051
29,6,-0.00069,0.00032,0.00010330130002419206,7.79208e-05,0.07964,0.00101,-0.00012,7e-05,2.8480413197635197e-05,5.9229000000000005e-06,0.024870000000000003,0.00019,-0.00011,9e-05,3.260971620233934e-05,7.7649e-06,0.028480000000000005,0.0002,-0.00026,0.00035,8.293746014474755e-05,5.02277e-05,0.07241,0.00061,-0.00073,0.00083,0.00022540942389630492,0.0003710103,0.20434999999999998,0.00156,-0.00028,0.00037,8.502533174982231e-05,5.27884e-05,0.07797000000000001,0.00065,-0.00044,0.00032,8.821893286045207e-05,5.6828400000000006e-05,0.07450999999999999,0.00076,-0.00099,0.00056,0.00017186579835182976,0.00021568540000000002,0.14807,0.00155
30,1,-0.00017,0.00013,3.094088134550743e-05,7.703699999999999e-06,0.027530000000000002,0.00030000000000000003,-0.00014,8e-05,3.249819564635054e-05,8.4987e-06,0.03291,0.00021999999999999998,-0.00025,0.0002,6.468091855641378e-05,3.36656e-05,0.07189999999999999,0.00045,-0.00029,0.00029,8.846726549828836e-05,6.29795e-05,0.09695999999999999,0.00058,-0.00051,0.00052,0.00014524397441508487,0.000169758,0.15478,0.00103,-0.00071,0.00068,8.84692320555802e-05,6.298230000000001e-05,0.06703999999999999,0.0013900000000000002,-0.00011,8e-05,2.6922650851428593e-05,5.832700000000001e-06,0.02572,0.00019,-0.0002,0.00012,3.527502060118954e-05,1.00131e-05,0.032600000000000004,0.00032
30,2,-0.00027,0.00032,6.13231627741319e-05,2.7372900000000004e-05,0.05537,0.00059,-0.00013,0.00011,3.959594662174607e-05,1.14123e-05,0.03633,0.00023999999999999998,-0.00035,0.00027,8.255177762144188e-05,4.9604900000000003e-05,0.07515,0.00062,-0.00091,0.00081,0.00020736305537827668,0.0003129929,0.18251,0.00172,-0.00087,0.00086,0.00020459077265624123,0.0003046799,0.18336000000000002,0.00173,-0.001,0.00111,0.0002633874514493496,0.0005049657,0.23721,0.00211,-0.00118,0.00089,0.0002177635200855223,0.0003451771,0.19572,0.00207,-0.00027,0.00024,7.251568466614166e-05,3.8276800000000006e-05,0.06757,0.00051
30,3,-0.00083,0.00088,0.00013061388376055667,0.0001276087,0.11392000000000001,0.0017100000000000001,-0.00014,0.00019,3.801825483284035e-05,1.0811500000000001e-05,0.034519999999999995,0.00033,-0.00029,0.0002,6.600700821647567e-05,3.25898e-05,0.0666,0.00049,-0.00035,0.00019,5.931009328752934e-05,2.6312300000000002e-05,0.057620000000000005,0.00054,-0.00024,0.00019,5.861628599593511e-05,2.5700300000000002e-05,0.05349,0.00043000000000000004,-0.00089,0.00085,0.00021199103880767238,0.0003361527,0.16948999999999997,0.0017399999999999998,-0.00014,0.00011,3.441411848067843e-05,8.8588e-06,0.03045,0.00025,-0.00045,0.00042,6.119662358307034e-05,2.80128e-05,0.053989999999999996,0.00087
30,4,-0.00011,0.00046,4.115868889697378e-05,1.19616e-05,0.030690000000000002,0.00057,-0.00018,0.00021,4.7062710711935685e-05,1.56394e-05,0.04739,0.00039000000000000005,-0.00039,0.00045,8.598471982637282e-05,5.2204600000000005e-05,0.08835,0.00084,-0.00109,0.00127,0.0003256301506973727,0.0007487131000000001,0.29651000000000005,0.00236,-0.00128,0.00127,0.00041463984402722074,0.0012139709,0.40348,0.00255,-0.00095,0.00074,0.00019686902743709038,0.0002736661,0.16510999999999998,0.00169,-0.00023,0.00021,5.417637877336251e-05,2.07246e-05,0.05074000000000001,0.00044,-0.00012,0.00023,3.593925542808447e-05,9.120200000000001e-06,0.03194,0.00035
30,5,-0.00013,0.00019,3.7639293536283154e-05,9.492e-06,0.03136,0.00031999999999999997,-0.0002,0.00016,5.1919570405048494e-05,1.80608e-05,0.043429999999999996,0.00036,-0.00039,0.00032,9.179828633005269e-05,5.64604e-05,0.0766,0.00071,-0.00111,0.00125,0.0003014077913996524,0.0006086726,0.25865,0.00236,-0.00097,0.00091,0.00033099492713792983,0.0007340362,0.28495000000000004,0.0018800000000000002,-0.0011,0.00091,0.00029760080444442635,0.0005933938000000001,0.23820000000000002,0.00201,-0.00029,0.00026,6.312378268369701e-05,2.66969e-05,0.045939999999999995,0.0005499999999999999,-0.0001,0.00013,3.1068773015947587e-05,6.4673e-06,0.02501,0.00023
30,6,-0.00086,0.00064,9.24070116062154e-05,6.167760000000001e-05,0.07586000000000001,0.0015,-0.00021,0.00013,3.908637492037951e-05,1.10349e-05,0.03401,0.00034,-0.00015,0.00016,4.257706322853089e-05,1.30939e-05,0.04005,0.00031,-0.00047,0.00095,0.00012736767747945172,0.00011717530000000001,0.10866,0.00142,-0.00092,0.0012,0.0002681193702015587,0.000519247,0.24525,0.00212,-0.00102,0.00087,0.00027352306880395555,0.0005403878000000001,0.25139,0.0018900000000000002,-0.00045,0.0005,0.00010028679627099023,7.26449e-05,0.09128,0.00095,-0.0011,0.00087,0.0002542539367987821,0.0004669313,0.23406,0.00197
31,1,-4e-05,2e-05,1.4073546194336381e-05,1.3714000000000003e-06,0.010610000000000001,6.000000000000001e-05,-9e-05,4e-05,2.043468975417742e-05,2.8913e-06,0.01946,0.00013000000000000002,-0.00014,6e-05,2.4504034730672793e-05,4.1575000000000004e-06,0.023860000000000003,0.00019999999999999998,-0.00012,4e-05,2.0378424494160783e-05,2.8754000000000005e-06,0.018430000000000002,0.00016,-0.00013,0.00026,3.3525083946363046e-05,7.782100000000001e-06,0.025870000000000004,0.00038999999999999994,-0.00018,0.00027,3.200456712064828e-05,7.0922000000000005e-06,0.02409,0.00045,-4e-05,3e-05,1.3861054334626986e-05,1.3303000000000002e-06,0.01023,7.000000000000001e-05,-5e-05,2e-05,1.3747537986608628e-05,1.3086000000000005e-06,0.009219999999999999,7.000000000000001e-05
31,2,-0.00128,0.00124,0.00039762039044218494,0.0009446592999999999,0.32113,0.00252,-0.00046,0.00042,0.0001206234155054525,8.69363e-05,0.09473000000000001,0.00088,-0.00055,0.00036,0.00011386184096725199,7.7463e-05,0.09139,0.00091,-0.00091,0.0012,0.000285455988444648,0.00048687359999999996,0.22929,0.00211,-0.00069,0.00061,0.000196450681579086,0.00023059239999999998,0.15302,0.0013,-0.00088,0.00106,0.0002738534256582693,0.00044809930000000003,0.20684999999999998,0.0019399999999999999,-0.0008,0.00108,0.00023897598835981675,0.0003412294,0.18689,0.0018800000000000002,-0.00128,0.00127,0.000462988238281072,0.0012807896999999999,0.36582000000000003,0.00255
31,3,-0.00128,0.00127,0.0005850401303939526,0.0021210593000000003,0.49432,0.00255,-0.00069,0.00058,0.0001824969798437476,0.00020639199999999998,0.14817,0.0012699999999999999,-0.00024,0.00026,7.501051510388168e-05,3.48679e-05,0.06236000000000001,0.0005,-0.00067,0.00057,0.00017432004420560684,0.0001883112,0.14931,0.00124,-0.00101,0.00113,0.0003954586889080657,0.0009691337999999999,0.33070999999999995,0.00214,-0.00064,0.00075,0.00021506415313316292,0.0002866273,0.17408,0.0013900000000000002,-0.00111,0.00107,0.00026828834268991084,0.00044605160000000003,0.20881999999999998,0.00218,-0.00099,0.00115,0.0003249595250426208,0.0006543951,0.27944,0.00214
31,4,-0.0007,0.00051,0.00010052676791761068,6.24528e-05,0.07094,0.0012100000000000001,-0.0004,0.00042,0.00011679768417706786,8.430570000000001e-05,0.09402,0.00082,-0.00053,0.00056,0.0001608511442759639,0.0001598957,0.12542,0.0010899999999999998,-0.00128,0.00127,0.0005180197388499687,0.0016583687000000001,0.40366,0.00255,-0.00128,0.00127,0.0005981398349348746,0.0022110264,0.46182,0.00255,-0.00116,0.00109,0.00032224076407611873,0.0006417257,0.24230000000000002,0.0022500000000000003,-0.00066,0.00072,0.00019878917456021307,0.00024421590000000003,0.15518,0.0013800000000000002,-0.00091,0.00085,0.0002480670908310821,0.0003803004,0.1902,0.0017599999999999998
31,5,-0.0006,0.00087,0.0001681312447499922,0.00017040019999999998,0.14222,0.00147,-0.00054,0.00058,0.0001619812428211338,0.0001581622,0.1421,0.00112,-0.00077,0.00091,0.00021049141478945513,0.00026708039999999997,0.18087999999999999,0.00168,-0.00128,0.00127,0.0005252698298594633,0.0016631758,0.45508,0.00255,-0.00128,0.00127,0.00045139476394069383,0.0012282486000000001,0.40679,0.00255,-0.00081,0.00105,0.0001959860137474238,0.00023153859999999998,0.17001,0.0018599999999999999,-0.00026,0.00032,8.163821170964003e-05,4.01754e-05,0.07213,0.00058,-0.00018,0.00023,6.046875066978642e-05,2.20412e-05,0.05262000000000001,0.00041
31,6,-0.00128,0.00127,0.000489910510914959,0.0014585548,0.36754,0.00255,-0.00065,0.00058,0.0001372239401185112,0.0001144324,0.10595,0.00123,-0.00022,0.00022,6.918981530099386e-05,2.9092e-05,0.05509,0.00044,-0.00082,0.00071,0.00017175439487044958,0.0001792689,0.13741000000000003,0.0015300000000000001,-0.00112,0.00127,0.00041413851852083037,0.0010422705999999999,0.32142,0.0023899999999999998,-0.00106,0.00077,0.0002992762373623941,0.0005442942,0.22204000000000002,0.00183,-0.00084,0.00096,0.0002534116724386509,0.0003902496,0.19045,0.0018,-0.00118,0.00109,0.0003799198793097725,0.0008771488,0.27335,0.0022700000000000003
32,1,-4e-05,3e-05,1.52941091416303e-05,1.5555000000000002e-06,0.010450000000000001,7.000000000000001e-05,-8e-05,5e-05,2.1825693625990593e-05,3.1678000000000004e-06,0.0175,0.00013000000000000002,-0.00016,8e-05,3.0415913919343533e-05,6.1521e-06,0.02607,0.00024000000000000003,-0.00017,0.00014,4.047797135990854e-05,1.0895800000000002e-05,0.0339,0.00031,-0.00042,0.00053,6.610825025577153e-05,2.90625e-05,0.035500000000000004,0.00095,-0.00023,0.00028,5.139570796275232e-05,1.75661e-05,0.037129999999999996,0.00051,-4e-05,5e-05,1.5891076608885984e-05,1.6793000000000002e-06,0.011780000000000002,9e-05,-5e-05,4e-05,1.5015781172171269e-05,1.4994000000000004e-06,0.01081,9e-05
32,2,-0.00038,0.00055,8.994556176728474e-05,6.540929999999999e-05,0.09461,0.00093,-0.00032,0.00032,6.567493645913612e-05,3.48722e-05,0.07112,0.00064,-0.00073,0.00033,0.00012524592999705927,0.0001268257,0.12483999999999999,0.00106,-0.00094,0.00091,0.0002253682206510145,0.0004106439,0.23764000000000002,0.00185,-0.00047,0.00071,0.00012575722407205065,0.00012786330000000003,0.12691,0.00118,-0.00073,0.0007,0.00018914899088941152,0.0002892598,0.20507000000000003,0.0014299999999999998,-0.00093,0.00075,0.0001905012104779576,0.00029341040000000005,0.19306,0.00168,-0.00037,0.00034,8.623385098832691e-05,6.01223e-05,0.08708,0.00071
32,3,-0.00128,0.00117,0.00034119136326528305,0.0009628398999999999,0.31481,0.00245,-0.00128,0.00127,0.0003729095605124725,0.001150178,0.34783000000000003,0.00255,-0.00045,0.00034,7.817166270586452e-05,5.05425e-05,0.07387,0.00079,-0.0002,0.00021,4.450020682749189e-05,1.63788e-05,0.042730000000000004,0.00041,-0.00051,0.00063,0.0001267740033543559,0.0001329286,0.12329,0.00114,-0.00089,0.00075,0.0002027506412132701,0.0003400028,0.20397,0.00164,-0.00061,0.00083,0.0001022955598947218,8.65509e-05,0.09375000000000001,0.0014399999999999999,-0.00081,0.00103,0.00014694186434779263,0.0001785867,0.12957999999999997,0.00184
32,4,-0.00017,0.00027,4.517039842497243e-05,1.7110500000000005e-05,0.04535,0.00044,-0.00046,0.00032,7.201190377787766e-05,4.3487400000000007e-05,0.07301,0.0007800000000000001,-0.00077,0.00056,0.00014218072630125733,0.000169526,0.14273,0.00133,-0.00124,0.00112,0.00033400601296157715,0.0009355423,0.34306000000000003,0.00236,-0.00128,0.00127,0.0005777630654430328,0.0027993320000000003,0.6032799999999999,0.00255,-0.00117,0.0011,0.000339164845981749,0.0009646650000000001,0.34971,0.0022700000000000003,-0.00036,0.00046,8.595544023329661e-05,6.19586e-05,0.08828,0.00082,-0.00016,0.00032,4.3316345040581566e-05,1.5734699999999997e-05,0.04371,0.00048000000000000007
32,5,-0.00108,0.00079,0.0001840481815921382,0.00029144960000000004,0.16902,0.0018700000000000001,-0.00086,0.00066,0.0001193585151430147,0.0001225765,0.12664,0.00152,-0.00048,0.00035,8.324556047010752e-05,5.9624200000000004e-05,0.08988,0.00083,-0.00054,0.00061,0.00014345556074251618,0.000177066,0.15782,0.00115,-0.00128,0.00126,0.00037375946988619656,0.0012019456,0.39183,0.00254,-0.0005,0.00058,0.00012060343396652795,0.0001251468,0.12438,0.00108,-0.00014,0.0002,4.0226144785627664e-05,1.3922500000000001e-05,0.039839999999999993,0.00034,-0.0003,0.0002,4.6231659512033735e-05,1.83899e-05,0.042960000000000005,0.0005
32,6,-0.00034,0.00029,7.488950675796021e-05,4.36673e-05,0.07197,0.00063,-0.00025,0.00015,3.876546615939768e-05,1.1700500000000001e-05,0.03948,0.00039999999999999996,-0.00021,0.00017,4.993316879595816e-05,1.9413000000000002e-05,0.050320000000000004,0.00038,-0.00012,0.00016,4.394290249495948e-05,1.50346e-05,0.040139999999999995,0.00028000000000000003,-0.00061,0.00109,0.00022166577984728252,0.0003825707,0.21642,0.0017000000000000001,-0.00092,0.00109,0.0003097018652060348,0.0007467960999999999,0.30258,0.00201,-0.00037,0.00042,9.715652945119633e-05,7.349510000000001e-05,0.09092,0.00079,-0.00115,0.00076,0.00023230362803285253,0.0004201713,0.21327000000000002,0.00191
33,1,-5e-05,3e-05,1.552525704540524e-05,1.7070000000000001e-06,0.011300000000000001,8e-05,-8e-05,6e-05,2.235246903744649e-05,3.5384000000000007e-06,0.01895,0.00014000000000000001,-0.00019,0.00011,4.052152251663071e-05,1.1628600000000002e-05,0.036989999999999995,0.00030000000000000003,-0.00032,0.00026,7.499919984511549e-05,3.98354e-05,0.06803000000000001,0.00058,-0.0003,0.00018,4.897264219648743e-05,1.69849e-05,0.042120000000000005,0.00047999999999999996,-0.00045,0.00054,0.00011070465680925049,8.679360000000001e-05,0.08888,0.00099,-0.0001,0.0001,2.330076666540542e-05,3.8450000000000005e-06,0.018940000000000002,0.0002,-5e-05,3e-05,1.5050981798286574e-05,1.6043000000000003e-06,0.010360000000000001,8e-05
33,2,-0.00078,0.00057,0.00016123597385620097,0.0001641973,0.11616000000000001,0.00135,-0.00022,0.00023,6.436861468175452e-05,2.61692e-05,0.04689,0.00045,-0.00066,0.00062,0.00018636378345771585,0.00021936390000000002,0.13763999999999998,0.0012799999999999999,-0.00128,0.00119,0.0004158012629975099,0.0010919776,0.3096,0.00247,-0.00063,0.0007,0.0001688407650022224,0.0001800515,0.12457,0.00133,-0.00126,0.00127,0.00041005029503527607,0.0010619801,0.29574,0.00253,-0.00128,0.00127,0.0006093417268566631,0.002345114,0.44426,0.00255,-0.00112,0.00081,0.00026064147252645594,0.000429071,0.19002,0.0019299999999999999
